Date,Food Price Index,Meat,Dairy,Cereals,Oils,Sugar
2005-08-01T00:00:00Z,67.465523001727135,72.2851950945516,78.34242863730444,60.947789543683605,62.50964334981427,61.48219457803816
2005-09-01T00:00:00Z,68.41242408629168,73.20944352250064,78.74656266687686,61.53264342255477,64.00235215017715,63.80425733168574
2005-10-01T00:00:00Z,69.3891740787144,73.30522634673413,78.49946708804961,62.07397201870674,66.80753884402131,68.82584776599346
2005-11-01T00:00:00Z,68.84049538383653,73.50624011415884,77.9655762912991,60.59673004002824,65.44132746850877,70.43391404975792
2005-12-01T00:00:00Z,69.51982197454255,73.6167380505584,76.92674117428238,61.472838447617995,63.49195562755826,82.58512343370562
2006-01-01T00:00:00Z,69.41630632644666,70.0469676325743,74.33502425159384,62.74352301876942,63.67327271248753,97.45244957283828
2006-02-01T00:00:00Z,70.42614704078687,67.704022167716,74.45543302356798,64.7910731274822,64.98834715617325,111.05406380379247
2006-03-01T00:00:00Z,69.398946124191,66.79460012439495,73.06998018636052,63.928474835239456,65.15630922012828,106.69649644628127
2006-04-01T00:00:00Z,69.70869181160748,66.1831264352107,71.60039966543243,65.12106361666847,66.75830033921292,108.22450761325608
2006-05-01T00:00:00Z,70.99588269221591,67.99182904574245,71.259657954217,67.7871224680707,68.28309273141605,104.09780545861483
2006-06-01T00:00:00Z,71.09722700380533,70.44927448053112,71.00055587078161,67.78429956124934,67.93735981760595,95.30131532229025
2006-07-01T00:00:00Z,72.88658372674283,71.79553435600452,71.28180873558216,69.85457889334856,70.44588721324885,99.32670515747391
2006-08-01T00:00:00Z,72.86264223154387,74.18336142570308,70.29798391146184,69.6462169104853,73.54572923906005,83.24985121420148
2006-09-01T00:00:00Z,73.00980691185909,74.81864571939053,70.3439299175523,72.53916248933173,71.7034921010491,74.77867210713228
2006-10-01T00:00:00Z,74.91854080961748,73.63004259996568,71.90488977279357,79.85754290451833,72.69758563718393,72.03225542247081
2006-11-01T00:00:00Z,77.47023193918427,72.0617686254971,75.39288214642639,85.33230128782064,78.34697735991229,72.89584359815285
2006-12-01T00:00:00Z,78.56684046934117,70.62015012473381,81.69783661515693,85.35516442425448,83.00505253905517,71.60776171551588
2007-01-01T00:00:00Z,78.1158140841558,69.5947902940656,84.24031081045712,85.10891731313366,82.27075995686415,67.75566550882263
2007-02-01T00:00:00Z,79.62016436210182,70.94922632530752,88.2844623558332,87.01684140099431,82.87024233885491,65.41328806943922
2007-03-01T00:00:00Z,80.77702211334471,72.8566923185778,91.77370071031397,86.42964367426433,84.41828569352397,64.60877270056247
2007-04-01T00:00:00Z,83.55091430003799,74.8082544392658,102.02972646826132,85.07588981924538,92.7592497781534,60.15299527293748
2007-05-01T00:00:00Z,86.16642717220637,76.63258759072521,105.27600492558253,86.56297461734206,100.25345854845983,58.35830714236629
2007-06-01T00:00:00Z,91.11611704867843,78.02316576332052,121.04466813430344,91.94718045533855,104.92411526100337,57.491905975883654
2007-07-01T00:00:00Z,95.32235025470675,79.24787479983655,135.03389545618126,94.85390282724232,108.5781594365497,62.9378561652031
2007-08-01T00:00:00Z,98.91528163964315,79.36011639423148,141.49546780181674,102.13852226175487,112.79817485547257,60.683060582866275
2007-09-01T00:00:00Z,105.0295442327727,80.5102093174831,145.09356082759675,117.15778236928273,118.24714214415421,60.37665271691669
2007-10-01T00:00:00Z,107.5851254343452,79.22091771064376,147.97130049537702,121.33372722424738,125.85059371436603,61.891178979607666
2007-11-01T00:00:00Z,110.45332585943603,80.21911401679124,153.99103143825062,121.03796689438724,136.2503391120927,62.489184132560304
2007-12-01T00:00:00Z,114.39050078061214,80.97285588306045,152.55942223703758,132.23404696259226,138.55715162548233,66.27084840769226
2008-01-01T00:00:00Z,120.01583017968713,81.63930027807827,150.6343670788682,140.97686975332374,154.09675236708162,74.1391855318715
2008-02-01T00:00:00Z,128.02840441177617,79.50995151216192,149.87806700361918,160.82642185718515,168.63237904158967,83.60771256557462
2008-03-01T00:00:00Z,132.06947096045573,84.72537447532969,152.63293596208666,163.3315367807624,176.6016471901168,81.68925283979162
